image_path,label
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\Closed\_93.jpg,Closed
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\Closed\_94.jpg,Closed
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\Closed\_97.jpg,Closed
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\Closed\_98.jpg,Closed
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\Closed\_99.jpg,Closed
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1003.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1006.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1008.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1009.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1021.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1028.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1029.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1030.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1031.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1032.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1034.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1038.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1039.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1042.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1046.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1047.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1061.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1062.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1068.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1069.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1073.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1074.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1097.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1098.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\111.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1111.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1116.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1117.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\112.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1120.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1121.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1122.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1128.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1130.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1131.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1132.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1133.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1139.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\114.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\117.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1172.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1173.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1174.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1176.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1177.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1178.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1201.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1202.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1203.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1208.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1209.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1210.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1214.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1246.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1247.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1248.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1250.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1261.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1266.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1269.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1270.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1281.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1282.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1318.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1319.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1320.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1322.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1324.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1326.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1327.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1332.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1333.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1334.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1356.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1357.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1359.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1362.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1363.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1369.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1370.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1371.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1374.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1376.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1378.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\141.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1411.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1412.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1413.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\142.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\144.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1447.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1448.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1449.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\145.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1450.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1451.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\146.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1460.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1461.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1462.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1463.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1464.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\147.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\148.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1487.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\149.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1492.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1493.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1496.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1497.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1498.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1499.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1500.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1503.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1507.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1508.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1509.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1510.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1532.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1537.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1538.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1541.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1542.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1559.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1561.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1562.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1567.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1571.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1572.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1573.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1574.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1576.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1592.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1593.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1597.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1598.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1599.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1600.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1611.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1627.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1629.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1630.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1642.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1647.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1648.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1651.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1652.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1653.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1686.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1689.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1690.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1701.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1703.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1706.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1707.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1708.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1711.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1712.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1714.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1736.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1738.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\174.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1740.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\175.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\176.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1763.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1764.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1766.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1767.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1768.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1769.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\177.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1777.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1778.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1779.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1780.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1781.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1782.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1783.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1784.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1788.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\179.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1802.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1803.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1804.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1816.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1817.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1820.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1851.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1852.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1856.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1857.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1859.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1864.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1866.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1867.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1870.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1871.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1874.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1876.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1878.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1879.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1880.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1891.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1893.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1899.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1900.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1911.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1914.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1916.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1931.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1932.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1933.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1934.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1936.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1937.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1938.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1948.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1949.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1963.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1964.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1966.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1967.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1981.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1982.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1986.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1987.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1988.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1989.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\1990.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2001.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2008.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2009.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\201.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2010.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2011.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2012.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2013.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2014.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\202.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2031.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2032.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2033.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2034.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2056.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2057.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2058.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\206.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2062.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2066.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2067.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2068.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2069.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2070.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2071.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2074.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\208.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2086.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2087.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\209.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2091.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2092.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2108.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2109.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\212.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2121.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2124.jpg,no_yawn
C:\\Users\\vaish\\Downloads\\archive\\dataset_new\\train\no_yawn\2126.jpg,no_yawn
